reference,publication_year,eon,era,period,epoch,age,framework,depo_env1,depo_env2,depo_env3,paleo_lat,paleo_long,modern_lat,modern_long,numberOfSamples,NumberOfPointsPerSample,microbial,green_algae,red_algae,prob_alga,calc_alga,sponges,sponges_silica,sponges_archaeocyath,sponges_calc,pelagic_foram,foraminifera,bryozoans,graptolites,cephalopods,annelids,sclerec_corals,rugose_corals,corals,trilobite,ostracods,barnacles,brachiopods,gastropods,bivalves,molluska,echinoderm,echinoids,crinoids,radiolarians,calcispheres,unid_biota,other_metazoans,skeletal_total,alga.micro_total,animals_total,protists_total,total_animals_new,total_protists_new,total_alga_new,ooids,peloids,cement,micrite,siliciclastics,fecal_pellets,other_abiotic,Pore.Space,organic_matter,Glauconite.and.other.minerals,Vertebrate.fossils,Phosphates,Glauconite,carbonate_clasts,mean_ma,Dolomite,Pyrite,Cortoids,alga_total,Anhydrite,Paleocontinents1,paleo_geography
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.333333333333333,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.0,2.66666666666667,0.0,59.3333333333333,37.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.333333333333333,,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.0,0.0,0.0,58.3333333333333,41.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.333333333333333,0.0,,0.0,,,,0.0,0.0,,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.0,0.0,0.0,46.0,53.0,,,,,,,,,,,249.685,0.666666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6666666666667,56.0,30.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.333333333333333,0.0,,0.0,,,,0.0,0.0,,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.0,0.0,0.0,3.0,65.6666666666667,,,,,,,,,,,249.685,31.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.666666666666667,,0.0,,,,0.0,0.333333333333333,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,94.6666666666667,4.33333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,1.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.333333333333333,0.0,0.0,,5.33333333333333,,,,0.0,0.333333333333333,,7.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,24.0,69.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6666666666667,60.6666666666667,,,,,,,,,,,249.685,14.6666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,1.0,,0.0,,,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,38.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,51.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.333333333333333,0.666666666666667,,0.0,,,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.6666666666667,21.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.333333333333333,0.333333333333333,0.0,,0.0,,,,0.0,0.333333333333333,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,75.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.666666666666667,0.0,,0.0,,,,0.0,0.333333333333333,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.33333333333333,0.0,52.3333333333333,43.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.666666666666667,,,,0.0,0.333333333333333,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.66666666666667,0.0,1.66666666666667,95.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.666666666666667,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.666666666666667,0.0,0.666666666666667,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.333333333333333,99.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,3.33333333333333,0.333333333333333,,0.0,,,,0.0,0.0,,3.66666666666667,0.0,3.66666666666667,0.0,3.66666666666667,0.0,0.0,0.0,21.0,47.0,28.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.333333333333333,,0.0,0.0,0.333333333333333,,0.0,,,,0.0,0.333333333333333,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,73.6666666666667,25.0,,,,,,,,,,,249.685,0.333333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,3.33333333333333,,0.0,0.0,0.0,,0.0,,,,0.0,0.333333333333333,,3.66666666666667,0.0,3.66666666666667,0.0,3.66666666666667,0.0,0.0,0.0,0.0,0.333333333333333,96.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.333333333333333,,0.0,,,,0.0,0.0,,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.0,0.0,0.0,4.33333333333333,84.0,,,,,,,,,,,249.685,11.3333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.666666666666667,,2.66666666666667,,,,0.0,0.0,,3.33333333333333,0.0,3.33333333333333,0.0,3.33333333333333,0.0,0.0,0.0,0.0,42.3333333333333,53.6666666666667,,,,,,,,,,,249.685,0.666666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.666666666666667,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,0.0,0.0,0.0,0.0,17.0,81.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333333,46.3333333333333,,,,,,,,,,,249.685,52.3333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333333,65.3333333333333,,,,,,,,,,,249.685,33.3333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.666666666666667,,0.0,0.0,0.0,,0.333333333333333,,,,0.0,0.666666666666667,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,0.0,0.0,0.0,0.0,0.0,98.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.333333333333333,,0.666666666666667,,,,0.0,0.666666666666667,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,0.0,0.0,0.0,0.0,54.3333333333333,43.6666666666667,,,,,,,,,,,249.685,0.333333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.666666666666667,0.0,0.0,,0.0,,,,0.0,0.333333333333333,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,96.3333333333333,,,,,,,,,,,249.685,0.666666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.666666666666667,,0.0,0.333333333333333,0.0,,0.0,,,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.3333333333333,63.3333333333333,,,,,,,,,,,249.685,0.333333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,98.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,48.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,1.0,0.0,,0.0,,,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.33333333333333,47.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,,0.0,0.0,,,0.0,,1.66666666666667,,0.0,0.333333333333333,3.0,,0.0,,,,0.0,0.0,,6.0,0.0,5.0,1.0,5.0,1.0,0.0,49.3333333333333,10.3333333333333,3.0,31.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.333333333333333,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.333333333333333,,4.33333333333333,,,,0.0,1.0,,6.0,0.0,5.66666666666667,0.333333333333333,5.66666666666667,0.333333333333333,0.0,0.0,0.0,12.3333333333333,76.3333333333333,,,,,,,,,,,249.685,5.33333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3333333333333,0.0,0.0,,,,,,,,,,,249.685,81.6666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,249.685,100.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,5.33333333333333,0.0,,0.0,,,,0.0,1.0,,6.33333333333333,0.0,6.33333333333333,0.0,6.33333333333333,0.0,0.0,0.0,0.0,57.0,36.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,6.66666666666667,0.0,,6.66666666666667,0.0,0.0,6.66666666666667,0.0,6.66666666666667,0.0,0.0,0.0,0.0,93.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,4.33333333333333,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667,37.3333333333333,,,,,,,,,,,249.685,5.66666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.666666666666667,,0.0,1.0,0.333333333333333,,0.0,,,,0.0,4.0,,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,71.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.666666666666667,0.0,,0.666666666666667,0.0,0.0,0.666666666666667,0.0,0.666666666666667,0.0,0.0,1.66666666666667,0.0,97.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,29.3333333333333,,,,,,,,,,,249.685,4.66666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,38.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,1.33333333333333,,1.33333333333333,0.0,1.33333333333333,0.0,1.33333333333333,0.0,0.0,0.0,0.0,41.0,19.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.333333333333333,,0.0,0.333333333333333,5.33333333333333,,0.0,,,,0.0,1.0,,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,14.3333333333333,62.3333333333333,,,,,,,,,,,249.685,16.3333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.666666666666667,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.666666666666667,,,0.0,,0.0,,0.0,0.0,0.333333333333333,,0.0,,,,0.0,0.333333333333333,,1.33333333333333,0.0,1.33333333333333,0.0,1.33333333333333,0.0,0.0,0.0,1.33333333333333,48.0,43.0,,,,,,,,,,,249.685,5.66666666666667,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,30.3333333333333,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.333333333333333,,0.333333333333333,,,,0.0,1.0,,1.66666666666667,0.0,1.66666666666667,0.0,1.66666666666667,0.0,0.0,0.0,0.0,67.6666666666667,0.333333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3333333333333,59.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.333333333333333,0.0,,0.0,,,,0.0,0.0,,0.333333333333333,0.0,0.333333333333333,0.0,0.333333333333333,0.0,0.0,0.0,0.0,12.0,82.3333333333333,,,,,,,,,,,249.685,5.33333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.333333333333333,,0.0,,,,0.0,0.333333333333333,,0.666666666666667,0.0,0.666666666666667,0.0,0.666666666666667,0.0,0.0,0.0,0.0,12.6666666666667,86.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Jacobsen et al,2011,Phaenrozoic,Mesozoic,Triassic,Early Triassic,,ramp,innerRamp,,,5.5858,25.1794,46.5,11.5,1,300.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,,9.064,,0.0,0.0,1.936,,0.0,,,,,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,-1.0,,,,,,,,,,,,0.0,,,249.685,,,,,,Pangea,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,2.33333333333333,,,,0.0,0.666666666666667,,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,20.3333333333333,17.3333333333333,59.3333333333333,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,99.6666666666667,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Jacobsen et al,2011,Phaenrozoic,Mesozoic,Triassic,Early Triassic,,ramp,innerRamp,peritidal,,12.761,-40.5388,40.38,-114.0,1,300.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,1.666,0.0,3.638,,41.392,,,,,0.0,0.0,46.696,0.0,46.696,0.0,46.696,0.0,-1.0,,,,,,,,,,,,1.6660000000000001,,,249.685,,,,,,Pangea,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Spathian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.333333333333333,,0.0,0.0,0.666666666666667,,2.0,,,,0.0,0.0,,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,80.6666666666667,,,,,,,,,,,249.685,10.3333333333333,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33333333333333,93.3333333333333,,,,,,,,,,,249.685,2.0,,,,,South China,Tropics
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,outerShelf,gravityFlows,,8.1644,96.6747,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,249.685,0.0,,,,,South China,Tropics
